text;label;cleaned_text
Setiap langkah Ganjar Pranowo Mahfud MD adalah langkah menuju sinar terang, mengarahkan Indonesia ke masa depan yang lebih baik.AB-JN20d #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #TabrakProf https://t.co/aUoQdgZZc4;Politik;setiap langkah ganjar pranowo mahfud md adalah langkah menuju sinar terang  mengarahkan indonesia ke masa depan yang lebih baik ab jn20d  jnk  ganjarmahfudrebound  ganjarpranowopilihanumat  tabrakprof 
RT Semangat Pasangan Ganjar Pranowo - Mahfud MD! Gandeng perguruan tinggi buat program yang nggak hanya cerdas tapi juga memberikan manfaat besar. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/m9La6Cp50T [RE Aprilia_Nuraeni];Politik; semangat pasangan ganjar pranowo   mahfud md  gandeng perguruan tinggi buat program yang nggak hanya cerdas tapi juga memberikan manfaat besar   ganjarmahfudrebound  ganjarpranowopilihanumat  jnk   re aprilia nuraeni 
RT Pak Anies Bertemu dengan Sri Sultan Hamengkubuwono X. Sambutan hangat dari beliau, Pesan kepada pak Anies harus terus menjaga Kebhinekaan untuk Indonesia. #AMINAjaDulu https://t.co/kbdSgpjxxF [RE BangPino__];Sosial Budaya; pak anies bertemu dengan sri sultan hamengkubuwono x  sambutan hangat dari beliau  pesan kepada pak anies harus terus menjaga kebhinekaan untuk indonesia   aminajadulu   re bangpino 
Pasangan Capres Cawapres Ganjar Pranowo dan Prof Mahfud MD lagi fokus bikin regulasi hukum yang gak bikin investor mikir dua kali untuk masuk Indonesia!. JN18D1 #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/9gNQwzlasc;Politik;pasangan capres cawapres ganjar pranowo dan prof mahfud md lagi fokus bikin regulasi hukum yang gak bikin investor mikir dua kali untuk masuk indonesia  jn18d1  jnk  ganjarmahfudrebound  ganjarpranowopilihanumat 
@qbooXXEos35TCn3vl5u/ap+nJytVCv8LNvT+cOqP6tc= @AYwEJD3++PrDqtY4v0sqYY6aLXBlq4hNdwW0DImcJPY= Indonesia kaya akan kelestarian alamnya, seneng banget liat nya walapun tidak langsung, makasih pak ganjar Ganjar Mahfud Hebat #3GM #Coblos3 https://t.co/3VYeqchpP;Sumber Daya Alam;  indonesia kaya akan kelestarian alamnya  seneng banget liat nya walapun tidak langsung  makasih pak ganjar ganjar mahfud hebat  3gm  coblos3 
RT Anies Baswedan Serius Pelototi Biaya Mahal Tiket Pesawat ke Indonesia Timur https://t.co/kr9Cr5zCZy [RE tvOneNews];Politik; anies baswedan serius pelototi biaya mahal tiket pesawat ke indonesia timur   re tvonenews 
RT Diksi motor brong, mabuk ciu, ga punya SIM, provokasi bolak-balik 8 kali yang digaungkan terlihat sedang menutupi fakta lain yang sebenarnya terjadi.. Oknum TNI diduga tak hanya menganiaya relawan Ganjar-Mahfud, namun juga warga yang mendokumentasikan kejadian tersebut. https://t.co/gdXlGoOLLZ [RE Paltiwest];Politik; diksi motor brong  mabuk ciu  ga punya sim  provokasi bolak balik 8 kali yang digaungkan terlihat sedang menutupi fakta lain yang sebenarnya terjadi  oknum tni diduga tak hanya menganiaya relawan ganjar mahfud  namun juga warga yang mendokumentasikan kejadian tersebut    re paltiwest 
RT Idealnya putaran kedua itu Ganjar - Mahfud vs Anies - Cak Imin Biar kita bisa sama-sama mikir mana yang terbaik buat bangsa kita. Asyik banget kalau memilih pemimpin landasannya cara berpikir mereka. Tapi ya namanya urusan politik kan banyak aspek ya. ÃƒÂ°Ã‚Å¸Ã‚Ëœ ÃƒÂ°Ã‚Å¸Ã‚â€˜Ã‚ÂÃƒÂ°Ã‚Å¸Ã‚ÂÃ‚Â½ [RE Arie_Kriting];Politik; idealnya putaran kedua itu ganjar   mahfud vs anies   cak imin biar kita bisa sama sama mikir mana yang terbaik buat bangsa kita  asyik banget kalau memilih pemimpin landasannya cara berpikir mereka  tapi ya namanya urusan politik kan banyak aspek ya     re arie kriting 
RT Pelatihan Saksi PDI Perjuangan Pelalawan untuk Pemilu 2024 DPC PDI Perjuangan Kabupaten Pelalawan melatih 522 saksi untuk Pemilu 2024 di dapil 1 Pangkalan Kerinci. Tujuannya memastikan pemahaman aturan dan dukungan kuat untuk memenangkan Ganjar Pranowo. PDI Perjuangan Pelalawan optimis meraih 15 kursi legislatif di DPRD Pelalawan. #PDIPerjuangan #HUTPDIPerjuanganKe51 #KebenaranPastiMenang #SatyamEvaJayate #GanjarMahfud2024 #MEnangkanGAnjar #Nomor3Pilihanku [RE PDI_Perjuangan];Politik; pelatihan saksi pdi perjuangan pelalawan untuk pemilu 2024 dpc pdi perjuangan kabupaten pelalawan melatih 522 saksi untuk pemilu 2024 di dapil 1 pangkalan kerinci  tujuannya memastikan pemahaman aturan dan dukungan kuat untuk memenangkan ganjar pranowo  pdi perjuangan pelalawan optimis meraih 15 kursi legislatif di dprd pelalawan   pdiperjuangan  hutpdiperjuanganke51  kebenaranpastimenang  satyamevajayate  ganjarmahfud2024  menangkanganjar  nomor3pilihanku  re pdi perjuangan 
RT Pesan Ra Kholil Situbondo: Pilih Anies-Muhaimin Paling Ringan Tanggung Jawabnya di Akhirat https://t.co/t2NSDihzzJ [RE kba_news];Politik; pesan ra kholil situbondo  pilih anies muhaimin paling ringan tanggung jawabnya di akhirat   re kba news 
Ketua TKD Jabar Pasangan Prabowo-Gibran, Ridwan Kamil, memenuhi panggilan Bawaslu Jabar terkait dugaan pelanggaran kampanye. #newsupdate #update #news #text https://t.co/eEI4WWv7yn;Politik;ketua tkd jabar pasangan prabowo gibran  ridwan kamil  memenuhi panggilan bawaslu jabar terkait dugaan pelanggaran kampanye   newsupdate  update  news  text 
@VtLgAI3VSeyOnhWxuh7LH0lAXdt6s7LfO21Z9jvx/xE= Yakinkan saya dengan ada desak anies komunitas agama Pak, terutama nonis, yakinkan saya kalo bapak pantas untuk memimpin @J+kYkW8C0ERfo2JD3PNVwiJsnX1YhK7wlxOQbesFFzI=;Sosial Budaya; yakinkan saya dengan ada desak anies komunitas agama pak  terutama nonis  yakinkan saya kalo bapak pantas untuk memimpin 
Prabowo: Saya Percaya Demokrasi, Saya Ikut Prosesnya Puluhan Tahun https://t.co/dpBFb26yqV #Pemilu;Politik;prabowo  saya percaya demokrasi  saya ikut prosesnya puluhan tahun   pemilu
RT Analisa: Pada debat tadi malam sptnya Prabowo ingin menunjukan sbg orang yg santun, beretika, menghargai pendapat orang, tidak emosian spt debat pertama, tapi dari awal oleh Anies malah disodorkan fakta yg begitu telak, yg akhirnya Prabowo limbung dan kelihatan aslinya KOSONG. [RE abu_waras];Politik; analisa  pada debat tadi malam sptnya prabowo ingin menunjukan sbg orang yg santun  beretika  menghargai pendapat orang  tidak emosian spt debat pertama  tapi dari awal oleh anies malah disodorkan fakta yg begitu telak  yg akhirnya prabowo limbung dan kelihatan aslinya kosong   re abu waras 
RT Kapitalisme neoliberal tak cocok untuk Indonesia, kata Prabowo - ANTARA Kalimantan Tengah https://t.co/JkX9iUSArj #MenangSeputaran [RE ChairudinN6548];Ideologi; kapitalisme neoliberal tak cocok untuk indonesia  kata prabowo   antara kalimantan tengah   menangseputaran  re chairudinn6548 
Bukan cuma tampilan luarnya, tapi kebijakan Ganjar Pranowo dan Mahfud MD juga keren abis. #Ganjar Pranowo dan Mahfud MDMahfudRebound #Ganjar Pranowo dan Mahfud MDPranowoPilihanUmat #JNK https://t.co/lR4VKXHQPd;Ideologi;bukan cuma tampilan luarnya  tapi kebijakan ganjar pranowo dan mahfud md juga keren abis   ganjar pranowo dan mahfud mdmahfudrebound  ganjar pranowo dan mahfud mdpranowopilihanumat  jnk 
Melalui #GanjarMahfudRebound, tergambar semangat kolektif untuk mendukung perjalanan inspiratif Ganjar Pranowo dan Prof Mahfud dalam mewujudkan perubahan positif. #GanjarPranowoPilihanUmat #JNK https://t.co/VW9rsznV1B;Politik;melalui  ganjarmahfudrebound  tergambar semangat kolektif untuk mendukung perjalanan inspiratif ganjar pranowo dan prof mahfud dalam mewujudkan perubahan positif   ganjarpranowopilihanumat  jnk 
Ganjar-Mahfud membuktikan komitmen untuk tidak membeli alutsista usang Indonesia bersiaplah menyambut era SAKTI 5.0 @qVUdR7SOmhcyWsT5Q5fRiQ5v9LTCGj3RdSMChOvJBbE= #DebatCapres Ganjar Coblos3 GanjarMahfud2024 GanjarMahfudM3nangDebat https://t.co/IbwO61mClh;Politik;ganjar mahfud membuktikan komitmen untuk tidak membeli alutsista usang indonesia bersiaplah menyambut era sakti 5 0   debatcapres ganjar coblos3 ganjarmahfud2024 ganjarmahfudm3nangdebat 
RT Orang berakal hidup untuk masyarakat, bukan untuk dirinya sendiri. Kutipan kata-kata Buya Hamka di rompi Mas Anies. Hari ini di Desak Anies Sumatera Barat. Keren nggak guys? PS: Rompi karya Mbak Chiki Fawzi. https://t.co/y4k7Dao3lz [RE tatakujiyati];Sosial Budaya; orang berakal hidup untuk masyarakat  bukan untuk dirinya sendiri  kutipan kata kata buya hamka di rompi mas anies  hari ini di desak anies sumatera barat  keren nggak guys  ps  rompi karya mbak chiki fawzi    re tatakujiyati 
Cukup liat track record-nya Ganjar Pranowo dan Mahfud MD, udah yakin banget deh. #Ganjar Pranowo dan Mahfud MDMahfudRebound #Ganjar Pranowo dan Mahfud MDPranowoPilihanUmat #JNK https://t.co/u2tuEY1pVl;Politik;cukup liat track record nya ganjar pranowo dan mahfud md  udah yakin banget deh   ganjar pranowo dan mahfud mdmahfudrebound  ganjar pranowo dan mahfud mdpranowopilihanumat  jnk 
RT Saya Fokus melihat yg Pakai Peci Putih, Jas Warna hijau dan Beliau adalah Prof. Faried Wedjedy, pimpinan ponpes DDI Mongkoso Sulawesi Selatan, beliau Sampai Meneteskan air Matanya yg tak henti dari mulai acara sampai selesai dan Beliau sangat yakin akan ketulusan pak Anies https://t.co/fdZP4S1H6b [RE Yurissa_Samosir];Politik; saya fokus melihat yg pakai peci putih  jas warna hijau dan beliau adalah prof  faried wedjedy  pimpinan ponpes ddi mongkoso sulawesi selatan  beliau sampai meneteskan air matanya yg tak henti dari mulai acara sampai selesai dan beliau sangat yakin akan ketulusan pak anies   re yurissa samosir 
Salah satunya dengan menyertakan langkah nyata mendukung kemerdekaan Palestina melalui dokumen visi-misi calon presiden. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran;Politik;salah satunya dengan menyertakan langkah nyata mendukung kemerdekaan palestina melalui dokumen visi misi calon presiden   menatamasadepan  bersamaprabowogibran  prabowogemoy prabowo gibran
RT kayaknya, byk org yg gatau kalo anies baswedan tuh kakeknya pahlawan negara..... kaget ga? org yg lo katain dgn label orang arab, bukan pribumi itu, lebih nasionalis dari lo lo pada yg kemakan fear mongering. [RE revanianara];Sosial Budaya; kayaknya  byk org yg gatau kalo anies baswedan tuh kakeknya pahlawan negara  kaget ga  org yg lo katain dgn label orang arab  bukan pribumi itu  lebih nasionalis dari lo lo pada yg kemakan fear mongering   re revanianara 
Suara kita, teriakan persatuan. Pilih Pasangan Capres Cawapres No 3 Ganjar Pranowo dan Mahfud MD dan ajak semua untuk bersama-sama mewujudkan Indonesia yang bersatu dan kuat. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat;Politik;suara kita  teriakan persatuan  pilih pasangan capres cawapres no 3 ganjar pranowo dan mahfud md dan ajak semua untuk bersama sama mewujudkan indonesia yang bersatu dan kuat   jnk  ganjarmahfudrebound  ganjarpranowopilihanumat
Program Pasangan Capres Cawapres Ganjar Pranowo dan Mahfud MD mau setiap desa punya keterlibatan besar di ekonomi nasional. #JNK #GanjarPranowoPilihanUmat https://t.co/TywswWdUU4;Ekonomi;program pasangan capres cawapres ganjar pranowo dan mahfud md mau setiap desa punya keterlibatan besar di ekonomi nasional   jnk  ganjarpranowopilihanumat 
RT Wakil Ketua TPN Ganjar-Mahfud Andika Perkasa mengatakan kronologi yang disampaikan Komandan Kodim 0724 Boyolali terkait penganiayaan oleh oknumÃƒâ€š TNIÃƒâ€š terhadap relawan di Boyolali tidak tepat. Menurutnya, ada beberapa pernyataan yang tidak sesuai dengan kejadian yang terlihat di video saat aksi penganiayaan terjadi. Andika menyebut salah satu pernyataan yang tidak sesuai adalah soal adanya kesalahpahaman antara dua pihak. #GanjarMahfud2024 #GanjarMahfudM3nang #L3bihbaik [RE triwul82];Pertahanan dan Keamanan; wakil ketua tpn ganjar mahfud andika perkasa mengatakan kronologi yang disampaikan komandan kodim 0724 boyolali terkait penganiayaan oleh oknum tni terhadap relawan di boyolali tidak tepat  menurutnya  ada beberapa pernyataan yang tidak sesuai dengan kejadian yang terlihat di video saat aksi penganiayaan terjadi  andika menyebut salah satu pernyataan yang tidak sesuai adalah soal adanya kesalahpahaman antara dua pihak   ganjarmahfud2024  ganjarmahfudm3nang  l3bihbaik  re triwul82 
@6Vunxwu9MNGoMtBjs88Extc6oKRuCABgmCKRdiw52D8= Para buzzer 02 mereka dukung 02 karena logistiknya kuat, bukan karena prestasi prabowo, semata mata logistiknya kuat;Politik; para buzzer 02 mereka dukung 02 karena logistiknya kuat  bukan karena prestasi prabowo  semata mata logistiknya kuat
"RT Tanggapan serius Ganjar atas tindakan penganiayaan yang menimpa relawan Ganjar-Mahfud di Boyolali, Jawa Tengah. ""Ganjar: Saya Kira Oknum TNI yang Aniaya Mengerti aturan, Kalau Tidak Mengerti Pecat Saja"" @DFPKelYHDDvrdHwpDtd8PTLUk6UMAIe+ixdDgooRbhI= #GanjarMahfud2024 #L3bihbaik https://t.co/FgVMJyU4Cy https://t.co/jkTwMZIEVv [RE denni_sauya];Pertahanan dan Keamanan";; tanggapan serius ganjar atas tindakan penganiayaan yang menimpa relawan ganjar mahfud di boyolali  jawa tengah   ganjar  saya kira oknum tni yang aniaya mengerti aturan  kalau tidak mengerti pecat saja    ganjarmahfud2024  l3bihbaik    re denni sauya pertahanan dan keamanan
Program Pasangan Capres Cawapres Ganjar Pranowo dan Mahfud MD fokus di Desa Presisi, fondasi ekonomi yang kuat. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat;Ekonomi;program pasangan capres cawapres ganjar pranowo dan mahfud md fokus di desa presisi  fondasi ekonomi yang kuat   jnk  ganjarmahfudrebound  ganjarpranowopilihanumat
Jadi sebetulnya yg berkunjung itu Pak Prabowo yg nyapres atau Pak Prabowo Menhan? Hal2 spt ini yg semestinya diantisipasi utk pemilu yg jurdil. Pejabat aktif sebaiknya berhenti, jadi jelas fokusnya yg mana dan mencegah fasilitas2 negara disalahgunakan utk kepentingan yg bukan pd tempatnya.;Politik;jadi sebetulnya yg berkunjung itu pak prabowo yg nyapres atau pak prabowo menhan  hal2 spt ini yg semestinya diantisipasi utk pemilu yg jurdil  pejabat aktif sebaiknya berhenti  jadi jelas fokusnya yg mana dan mencegah fasilitas2 negara disalahgunakan utk kepentingan yg bukan pd tempatnya 
@yGhkAygEDVs5NcqCwafkL7XlMzwrDUBUOZu3PO+f7Dw= apa prestasi gemoy selama jadi MENHAM..? TANAM SINGKONG JADI JAGUNG BELI PESAWAT TEMPUR BEKAS PERTAHANAN LAUT INDONESIA BISA DI BOBOL KAPAL KAPAL KAYU REOT PARA IMIGRANT GELAP RONGKHYA..;Pertahanan dan Keamanan; apa prestasi gemoy selama jadi menham  tanam singkong jadi jagung beli pesawat tempur bekas peahanan laut indonesia bisa di bobol kapal kapal kayu reot para imigrant gelap rongkhya 
@dTfyOgxd68IWB38fFhzP9EyHNbkgNH7bYG+5/TYPNK8= Pak prabowo itu jiwa nasionalisme nya tinggi,, org yg trlahir dr kluarga kaya,tp memilih mnjadi TNI yg siap mati,itu sudh mmbuktikan klo beliau cinta tanah air;Ideologi; pak prabowo itu jiwa nasionalisme nya tinggi  org yg trlahir dr kluarga kaya tp memilih mnjadi tni yg siap mati itu sudh mmbuktikan klo beliau cinta tanah air
Kata pepatah, ÃƒÂ¢Ã‚â‚¬Ã‚Å“buah jatuh tak jauh dari pohonnyaÃƒÂ¢Ã‚â‚¬Ã‚Â Alam Ganjar, anak muda sederhana yang mencintai rakyat. Tak sekalipun pernah pamer kekayaan ataupun jabatan yang pernah dimiliki ayahnya. Sikap merakyat dengan berbaur ke seluruh lapisan masyarakat adalah pilihan yang justru disukai Alam. Bahkan Alam begitu aktif mengajak kita semua saling bantu untuk menjaga kesehatan mental masyarakat. #BantuAlamGanjar;Sosial Budaya;kata pepatah  buah jatuh tak jauh dari pohonnya alam ganjar  anak muda sederhana yang mencintai rakyat  tak sekalipun pernah pamer kekayaan ataupun jabatan yang pernah dimiliki ayahnya  sikap merakyat dengan berbaur ke seluruh lapisan masyarakat adalah pilihan yang justru disukai alam  bahkan alam begitu aktif mengajak kita semua saling bantu untuk menjaga kesehatan mental masyarakat   bantualamganjar
"RT Prabowo-Gibran punya tekad kuat dalam membrantas korupsi dengan sungguh"" melalui berbagai upaya. #YukPindah02 #PrabowoLawanKorupsi #RameRamePindahke02 https://t.co/NtlXaLyMYe [RE wisvky];Politik";; prabowo gibran punya tekad kuat dalam membrantas korupsi dengan sungguh  melalui berbagai upaya   yukpindah02  prabowolawankorupsi  rameramepindahke02   re wisvky politik
RT Kapitalisme neoliberal tak cocok untuk Indonesia, kata Prabowo - ANTARA Kalimantan Tengah https://t.co/JkX9iUSArj #MenangSeputaran [RE ChairudinN6548];Ideologi; kapitalisme neoliberal tak cocok untuk indonesia  kata prabowo   antara kalimantan tengah   menangseputaran  re chairudinn6548 
RT 2019 Prabowo akui punya tanah ratusan ribu hektare bukan hasil jerih payah sendiri tapi dikasih negara jaman orba.. Retweet keras!! https://t.co/bRS38Vb2XG [RE ekowboy2];Politik; 2019 prabowo akui punya tanah ratusan ribu hektare bukan hasil jerih payah sendiri tapi dikasih negara jaman orba  retweet keras    re ekowboy2 
Peneliti SMRC Saiful Mujani mengatakan, pasangan nomor urut 2 Prabowo-Gibran unggul di kalangan pemilih Nahdlatul Ulama (NU). Bgmn dengan paslon lain? #Pemilu2024 #Survei https://t.co/ZGugIy4l8k;Politik;peneliti smrc saiful mujani mengatakan  pasangan nomor urut 2 prabowo gibran unggul di kalangan pemilih nahdlatul ulama  nu  bgmn dengan paslon lain   pemilu2024  survei 
RT Wujud Nyata Kepedulian Palestina Menhan Prabowo yang juga merupakan Capres 02 dalam pilpres 2024 terbukti orang yang memiliki kemanusiaan yang tinggi. Pak Prabowo sangat prihatin terhadap penderitaan besar yang dialami oleh rakyat Gaza akibat serangan yang di luar batas kemanusiaan dan tanpa memperhatikan hukum internasional. Sikap Pak Prabowo sejalan dengan pemerintah RI yang konsisten mendukung kemerdekaan Palestina. #PersatuanNasional [RE am4r_Sun];Sosial Budaya; wujud nyata kepedulian palestina menhan prabowo yang juga merupakan capres 02 dalam pilpres 2024 terbukti orang yang memiliki kemanusiaan yang tinggi  pak prabowo sangat prihatin terhadap penderitaan besar yang dialami oleh rakyat gaza akibat serangan yang di luar batas kemanusiaan dan tanpa memperhatikan hukum internasional  sikap pak prabowo sejalan dengan pemerintah ri yang konsisten mendukung kemerdekaan palestina   persatuannasional  re am4r sun 
RT Abah Anies ingin mengangkat martabat petani agar tidak terus menerus menerima bansos karena penghasilannya cukup.. #AMINAjaDulu https://t.co/txIvBhLvn2 [RE ekowboy2];Sosial Budaya; abah anies ingin mengangkat martabat petani agar tidak terus menerus menerima bansos karena penghasilannya cukup   aminajadulu   re ekowboy2 
"RT this is a far-fetched claim. dari awal pak anies jadi gubernur hingga selesai, tdk ada satupun kbijakan blio yg dipengaruhi oleh klompok islam radikal spt yg ""diramalkan"" sklompok orang. tidak ada relevansinya dg pmbubaran fpi/hti. [RE sociotalker];Politik";; this is a far fetched claim  dari awal pak anies jadi gubernur hingga selesai  tdk ada satupun kbijakan blio yg dipengaruhi oleh klompok islam radikal spt yg  diramalkan  sklompok orang  tidak ada relevansinya dg pmbubaran fpi hti   re sociotalker politik
RT @YtfIsLZlW7nbDWGp/dZ2neAWuyDhzWt/R1SA4D0Zexk= Pilgub jakarta dituduh politik identitas, psi ngegoblok2in, ditinggal sandi nyawapres, terus sekarang org2 pada plying victim ke pak anies... bayangin... Pada akhirnya gue paham kenapa semesta bantuin anies.. [RE tumpahanpikiran];Politik;  pilgub jakarta dituduh politik identitas  psi ngegoblok2in  ditinggal sandi nyawapres  terus sekarang org2 pada plying victim ke pak anies  bayangin  pada akhirnya gue paham kenapa semesta bantuin anies   re tumpahanpikiran 
